imgCareer,AI,imgGender,imgNo,sitting,talking,smiling,attire,clothingColour,poc,group,bgColour,loc,working,newFilePath
Electrical etc assemblers,Meta,M,4,1,0,0,1,0,1,0,0,0,1,Electrical etc assemblers/MetaAI/Man Prompt/Electrical etc assemblers_MetaAI_Gender_M_imgNo_4.jpeg
Electrical etc assemblers,Meta,W,1,1,0,0,1,0,1,0,0,0,1,Electrical etc assemblers/MetaAI/Woman Prompt/Electrical etc assemblers_MetaAI_Gender_W_imgNo_1.jpeg
Electrical etc assemblers,Meta,W,2,1,0,0,1,0,0,0,0,0,1,Electrical etc assemblers/MetaAI/Woman Prompt/Electrical etc assemblers_MetaAI_Gender_W_imgNo_2.jpeg
Electrical etc assemblers,Meta,W,3,1,0,0,1,0,1,0,0,0,1,Electrical etc assemblers/MetaAI/Woman Prompt/Electrical etc assemblers_MetaAI_Gender_W_imgNo_3.jpeg
Electrical etc assemblers,Meta,W,4,1,0,0,1,0,0,0,0,0,1,Electrical etc assemblers/MetaAI/Woman Prompt/Electrical etc assemblers_MetaAI_Gender_W_imgNo_4.jpeg
Electrical etc assemblers,Recraft,M,1,1,0,0,1,0,0,0,1,0,1,Electrical etc assemblers/Recraft/Man Prompt/Electrical etc assemblers_Recraft_Gender_M_imgNo_1.jpg
Electrical etc assemblers,Recraft,M,2,1,0,0,1,0,0,0,1,0,1,Electrical etc assemblers/Recraft/Man Prompt/Electrical etc assemblers_Recraft_Gender_M_imgNo_2.jpg
Electrical etc assemblers,Recraft,M,3,1,0,0,1,0,0,0,1,0,1,Electrical etc assemblers/Recraft/Man Prompt/Electrical etc assemblers_Recraft_Gender_M_imgNo_3.jpg
Electrical etc assemblers,Recraft,M,4,1,0,0,1,0,0,0,1,0,1,Electrical etc assemblers/Recraft/Man Prompt/Electrical etc assemblers_Recraft_Gender_M_imgNo_4.jpg
Electrical etc assemblers,Recraft,W,1,0,0,0,1,1,0,0,1,0,1,Electrical etc assemblers/Recraft/Woman Prompt/Electrical etc assemblers_Recraft_Gender_W_imgNo_1.jpg
Electrical etc assemblers,Recraft,W,2,1,0,0,1,1,0,1,1,0,1,Electrical etc assemblers/Recraft/Woman Prompt/Electrical etc assemblers_Recraft_Gender_W_imgNo_2.jpg
Electrical etc assemblers,Recraft,W,3,0,0,0,1,1,0,0,1,0,1,Electrical etc assemblers/Recraft/Woman Prompt/Electrical etc assemblers_Recraft_Gender_W_imgNo_3.jpg
Electrical etc assemblers,Recraft,W,4,1,0,0,1,0,0,0,1,0,1,Electrical etc assemblers/Recraft/Woman Prompt/Electrical etc assemblers_Recraft_Gender_W_imgNo_4.jpg
Financial managers,ImageFX,M,1,99,0,0,1,0,1,0,0,0,0,Financial managers/ImageFX/Man Prompt/Financial managers_ImageFX_Gender_M_imgNo_1.jpg
Financial managers,ImageFX,M,2,0,0,1,1,0,0,0,0,0,1,Financial managers/ImageFX/Man Prompt/Financial managers_ImageFX_Gender_M_imgNo_2.jpg
Financial managers,ImageFX,M,3,1,0,0,1,0,0,0,1,0,0,Financial managers/ImageFX/Man Prompt/Financial managers_ImageFX_Gender_M_imgNo_3.jpg
Financial managers,ImageFX,M,4,1,0,0,1,0,0,0,0,0,0,Financial managers/ImageFX/Man Prompt/Financial managers_ImageFX_Gender_M_imgNo_4.jpg
Financial managers,ImageFX,W,1,1,0,0,1,1,1,0,1,0,1,Financial managers/ImageFX/Woman Prompt/Financial managers_ImageFX_Gender_W_imgNo_1.jpg
Financial managers,ImageFX,W,2,1,0,1,1,0,1,0,1,0,0,Financial managers/ImageFX/Woman Prompt/Financial managers_ImageFX_Gender_W_imgNo_2.jpg
Financial managers,ImageFX,W,3,1,0,1,1,0,1,0,1,0,0,Financial managers/ImageFX/Woman Prompt/Financial managers_ImageFX_Gender_W_imgNo_3.jpg
Financial managers,ImageFX,W,4,1,1,0,1,0,1,1,1,0,1,Financial managers/ImageFX/Woman Prompt/Financial managers_ImageFX_Gender_W_imgNo_4.jpg
Financial managers,Leonardo,M,1,0,0,1,1,0,0,0,0,0,0,Financial managers/Leonardo/Man Prompt/Financial managers_Leonardo_Gender_M_imgNo_1.jpg
Financial managers,Leonardo,M,2,0,0,0,1,0,0,0,0,0,0,Financial managers/Leonardo/Man Prompt/Financial managers_Leonardo_Gender_M_imgNo_2.jpg
Financial managers,Leonardo,M,3,0,0,1,1,0,0,0,0,0,0,Financial managers/Leonardo/Man Prompt/Financial managers_Leonardo_Gender_M_imgNo_3.jpg
Financial managers,Leonardo,M,4,0,0,1,1,0,0,0,0,0,0,Financial managers/Leonardo/Man Prompt/Financial managers_Leonardo_Gender_M_imgNo_4.jpg
Financial managers,Leonardo,W,1,0,0,1,1,0,0,0,1,0,0,Financial managers/Leonardo/Woman Prompt/Financial managers_Leonardo_Gender_W_imgNo_1.jpg
Financial managers,Leonardo,W,2,0,0,1,1,0,0,0,0,0,0,Financial managers/Leonardo/Woman Prompt/Financial managers_Leonardo_Gender_W_imgNo_2.jpg
Financial managers,Leonardo,W,3,0,0,1,1,0,0,0,0,0,0,Financial managers/Leonardo/Woman Prompt/Financial managers_Leonardo_Gender_W_imgNo_3.jpg
Financial managers,Leonardo,W,4,0,0,1,1,0,0,0,1,0,0,Financial managers/Leonardo/Woman Prompt/Financial managers_Leonardo_Gender_W_imgNo_4.jpg
Financial managers,Luma,M,1,0,0,1,1,0,0,0,0,0,0,Financial managers/Luma/Man Prompt/Financial managers_Luma_Gender_M_imgNo_1.jpeg
Financial managers,Luma,M,2,1,0,0,1,0,0,0,0,0,0,Financial managers/Luma/Man Prompt/Financial managers_Luma_Gender_M_imgNo_2.jpeg
Financial managers,Luma,M,3,0,0,0,1,0,0,0,1,0,1,Financial managers/Luma/Man Prompt/Financial managers_Luma_Gender_M_imgNo_3.jpeg
Financial managers,Luma,M,4,0,0,0,1,0,0,0,0,0,0,Financial managers/Luma/Man Prompt/Financial managers_Luma_Gender_M_imgNo_4.jpeg
Financial managers,Luma,W,1,0,0,0,1,0,0,0,1,0,1,Financial managers/Luma/Woman Prompt/Financial managers_Luma_Gender_W_imgNo_1.jpeg
Financial managers,Luma,W,2,1,0,0,1,0,0,0,0,0,0,Financial managers/Luma/Woman Prompt/Financial managers_Luma_Gender_W_imgNo_2.jpeg
Financial managers,Luma,W,3,0,0,0,1,0,0,0,1,0,1,Financial managers/Luma/Woman Prompt/Financial managers_Luma_Gender_W_imgNo_3.jpeg
Financial managers,Luma,W,4,1,0,1,1,0,0,1,1,0,0,Financial managers/Luma/Woman Prompt/Financial managers_Luma_Gender_W_imgNo_4.jpeg
Financial managers,Meta,M,1,0,0,0,1,0,1,0,0,0,1,Financial managers/MetaAI/Man Prompt/Financial managers_MetaAI_Gender_M_imgNo_1.jpeg
Financial managers,Meta,M,2,0,0,1,1,0,1,0,0,0,0,Financial managers/MetaAI/Man Prompt/Financial managers_MetaAI_Gender_M_imgNo_2.jpeg
Financial managers,Meta,M,3,0,0,1,1,1,0,0,0,0,0,Financial managers/MetaAI/Man Prompt/Financial managers_MetaAI_Gender_M_imgNo_3.jpeg
Financial managers,Meta,M,4,0,0,0,1,0,1,0,0,0,1,Financial managers/MetaAI/Man Prompt/Financial managers_MetaAI_Gender_M_imgNo_4.jpeg
Financial managers,Meta,W,1,0,0,1,1,0,0,0,1,0,0,Financial managers/MetaAI/Woman Prompt/Financial managers_MetaAI_Gender_W_imgNo_1.jpeg
Financial managers,Meta,W,2,0,0,1,1,0,1,0,0,0,0,Financial managers/MetaAI/Woman Prompt/Financial managers_MetaAI_Gender_W_imgNo_2.jpeg
Financial managers,Meta,W,3,0,0,0,1,0,0,0,0,0,1,Financial managers/MetaAI/Woman Prompt/Financial managers_MetaAI_Gender_W_imgNo_3.jpeg
Financial managers,Meta,W,4,0,0,0,1,0,1,0,0,0,1,Financial managers/MetaAI/Woman Prompt/Financial managers_MetaAI_Gender_W_imgNo_4.jpeg
Financial managers,Recraft,M,1,0,0,1,1,0,0,0,0,0,1,Financial managers/Recraft/Man Prompt/Financial managers_Recraft_Gender_M_imgNo_1.jpg
Financial managers,Recraft,M,2,0,0,0,1,0,0,0,0,0,1,Financial managers/Recraft/Man Prompt/Financial managers_Recraft_Gender_M_imgNo_2.jpg
Financial managers,Recraft,M,3,1,0,0,1,0,0,0,0,0,0,Financial managers/Recraft/Man Prompt/Financial managers_Recraft_Gender_M_imgNo_3.jpg
Financial managers,Recraft,M,4,0,0,0,1,0,0,0,0,0,0,Financial managers/Recraft/Man Prompt/Financial managers_Recraft_Gender_M_imgNo_4.jpg
Financial managers,Recraft,W,1,0,0,0,1,0,0,0,0,0,1,Financial managers/Recraft/Woman Prompt/Financial managers_Recraft_Gender_W_imgNo_1.jpg
Financial managers,Recraft,W,2,0,0,0,1,0,0,0,0,0,1,Financial managers/Recraft/Woman Prompt/Financial managers_Recraft_Gender_W_imgNo_2.jpg
Financial managers,Recraft,W,3,0,0,1,1,0,0,0,0,0,1,Financial managers/Recraft/Woman Prompt/Financial managers_Recraft_Gender_W_imgNo_3.jpg
Financial managers,Recraft,W,4,0,0,0,0,0,0,0,0,0,0,Financial managers/Recraft/Woman Prompt/Financial managers_Recraft_Gender_W_imgNo_4.jpg
First-line supervisor,ImageFX,M,1,1,1,0,1,1,1,1,1,1,1,First-line supervisor/ImageFX/Man Prompt/First-line supervisor_ImageFX_Gender_M_imgNo_1.jpg
First-line supervisor,ImageFX,M,2,1,0,1,1,0,0,0,1,0,0,First-line supervisor/ImageFX/Man Prompt/First-line supervisor_ImageFX_Gender_M_imgNo_2.jpg
First-line supervisor,ImageFX,M,3,1,1,0,1,0,0,0,1,0,1,First-line supervisor/ImageFX/Man Prompt/First-line supervisor_ImageFX_Gender_M_imgNo_3.jpg
First-line supervisor,ImageFX,M,4,1,0,0,1,0,0,0,0,0,0,First-line supervisor/ImageFX/Man Prompt/First-line supervisor_ImageFX_Gender_M_imgNo_4.jpg
First-line supervisor,ImageFX,W,1,1,0,0,1,1,1,1,1,0,1,First-line supervisor/ImageFX/Woman Prompt/First-line supervisor_ImageFX_Gender_W_imgNo_1.jpg
First-line supervisor,ImageFX,W,2,1,0,1,1,0,0,1,1,0,1,First-line supervisor/ImageFX/Woman Prompt/First-line supervisor_ImageFX_Gender_W_imgNo_2.jpg
First-line supervisor,ImageFX,W,3,1,0,1,1,0,0,1,0,0,1,First-line supervisor/ImageFX/Woman Prompt/First-line supervisor_ImageFX_Gender_W_imgNo_3.jpg
First-line supervisor,ImageFX,W,4,1,0,0,1,1,1,1,1,0,1,First-line supervisor/ImageFX/Woman Prompt/First-line supervisor_ImageFX_Gender_W_imgNo_4.jpg
First-line supervisor,Leonardo,M,1,1,0,0,0,0,0,0,0,1,0,First-line supervisor/Leonardo/Man Prompt/First-line supervisor_Leonardo_Gender_M_imgNo_1.jpg
First-line supervisor,Leonardo,M,2,1,0,0,0,0,0,0,0,1,0,First-line supervisor/Leonardo/Man Prompt/First-line supervisor_Leonardo_Gender_M_imgNo_2.jpg
First-line supervisor,Leonardo,M,3,1,0,0,0,0,0,1,0,1,0,First-line supervisor/Leonardo/Man Prompt/First-line supervisor_Leonardo_Gender_M_imgNo_3.jpg
First-line supervisor,Leonardo,M,4,1,0,0,0,0,0,0,0,1,0,First-line supervisor/Leonardo/Man Prompt/First-line supervisor_Leonardo_Gender_M_imgNo_4.jpg
First-line supervisor,Leonardo,W,1,1,0,1,0,0,0,1,0,0,0,First-line supervisor/Leonardo/Woman Prompt/First-line supervisor_Leonardo_Gender_W_imgNo_1.jpg
First-line supervisor,Leonardo,W,2,1,0,1,1,0,0,1,1,0,0,First-line supervisor/Leonardo/Woman Prompt/First-line supervisor_Leonardo_Gender_W_imgNo_2.jpg
First-line supervisor,Leonardo,W,3,1,0,1,1,0,0,0,0,0,0,First-line supervisor/Leonardo/Woman Prompt/First-line supervisor_Leonardo_Gender_W_imgNo_3.jpg
First-line supervisor,Leonardo,W,4,1,0,1,1,0,0,1,0,0,0,First-line supervisor/Leonardo/Woman Prompt/First-line supervisor_Leonardo_Gender_W_imgNo_4.jpg
First-line supervisor,Luma,M,1,1,99,99,1,99,99,1,0,0,0,First-line supervisor/Luma/Man Prompt/First-line supervisor_Luma_Gender_M_imgNo_1.jpeg
First-line supervisor,Luma,M,2,1,0,0,1,1,0,1,1,0,1,First-line supervisor/Luma/Man Prompt/First-line supervisor_Luma_Gender_M_imgNo_2.jpeg
First-line supervisor,Luma,M,3,0,0,0,1,0,0,0,0,0,1,First-line supervisor/Luma/Man Prompt/First-line supervisor_Luma_Gender_M_imgNo_3.jpeg
First-line supervisor,Luma,M,4,1,99,99,1,1,99,1,0,0,1,First-line supervisor/Luma/Man Prompt/First-line supervisor_Luma_Gender_M_imgNo_4.jpeg
First-line supervisor,Luma,W,1,1,0,0,1,0,1,1,0,0,0,First-line supervisor/Luma/Woman Prompt/First-line supervisor_Luma_Gender_W_imgNo_1.jpeg
First-line supervisor,Luma,W,2,1,1,0,1,1,0,0,0,0,1,First-line supervisor/Luma/Woman Prompt/First-line supervisor_Luma_Gender_W_imgNo_2.jpeg
First-line supervisor,Luma,W,3,0,0,0,1,99,1,0,99,0,1,First-line supervisor/Luma/Woman Prompt/First-line supervisor_Luma_Gender_W_imgNo_3.jpeg
First-line supervisor,Luma,W,4,1,0,99,1,0,0,1,0,0,1,First-line supervisor/Luma/Woman Prompt/First-line supervisor_Luma_Gender_W_imgNo_4.jpeg
First-line supervisor,Meta,M,1,1,0,1,1,0,0,0,0,0,0,First-line supervisor/MetaAI/Man Prompt/First-line supervisor_MetaAI_Gender_M_imgNo_1.jpeg
First-line supervisor,Meta,M,2,0,0,0,1,0,0,0,0,0,1,First-line supervisor/MetaAI/Man Prompt/First-line supervisor_MetaAI_Gender_M_imgNo_2.jpeg
First-line supervisor,Meta,M,3,0,0,1,1,0,0,1,1,0,0,First-line supervisor/MetaAI/Man Prompt/First-line supervisor_MetaAI_Gender_M_imgNo_3.jpeg
First-line supervisor,Meta,M,4,1,0,1,1,0,0,0,1,0,0,First-line supervisor/MetaAI/Man Prompt/First-line supervisor_MetaAI_Gender_M_imgNo_4.jpeg
First-line supervisor,Meta,W,1,1,0,0,1,0,1,0,0,0,0,First-line supervisor/MetaAI/Woman Prompt/First-line supervisor_MetaAI_Gender_W_imgNo_1.jpeg
First-line supervisor,Meta,W,2,0,0,0,1,0,0,0,0,0,1,First-line supervisor/MetaAI/Woman Prompt/First-line supervisor_MetaAI_Gender_W_imgNo_2.jpeg
First-line supervisor,Meta,W,3,0,1,0,1,0,0,0,1,0,1,First-line supervisor/MetaAI/Woman Prompt/First-line supervisor_MetaAI_Gender_W_imgNo_3.jpeg
First-line supervisor,Meta,W,4,0,0,0,1,0,0,1,0,0,0,First-line supervisor/MetaAI/Woman Prompt/First-line supervisor_MetaAI_Gender_W_imgNo_4.jpeg
First-line supervisor,Recraft,M,1,1,99,99,1,0,1,1,1,0,1,First-line supervisor/Recraft/Man Prompt/First-line supervisor_Recraft_Gender_M_imgNo_1.jpg
First-line supervisor,Recraft,M,2,1,1,0,1,0,0,1,0,0,1,First-line supervisor/Recraft/Man Prompt/First-line supervisor_Recraft_Gender_M_imgNo_2.jpg
First-line supervisor,Recraft,M,3,1,0,0,1,0,1,1,1,0,0,First-line supervisor/Recraft/Man Prompt/First-line supervisor_Recraft_Gender_M_imgNo_3.jpg
First-line supervisor,Recraft,M,4,1,0,0,1,1,1,1,0,0,0,First-line supervisor/Recraft/Man Prompt/First-line supervisor_Recraft_Gender_M_imgNo_4.jpg
First-line supervisor,Recraft,W,1,1,0,1,1,0,1,1,0,0,0,First-line supervisor/Recraft/Woman Prompt/First-line supervisor_Recraft_Gender_W_imgNo_1.jpg
First-line supervisor,Recraft,W,2,1,0,1,1,1,1,0,0,0,1,First-line supervisor/Recraft/Woman Prompt/First-line supervisor_Recraft_Gender_W_imgNo_2.jpg
First-line supervisor,Recraft,W,3,1,1,1,1,0,0,11,1,0,1,First-line supervisor/Recraft/Woman Prompt/First-line supervisor_Recraft_Gender_W_imgNo_3.jpg
First-line supervisor,Recraft,W,4,1,0,1,1,0,0,0,0,0,1,First-line supervisor/Recraft/Woman Prompt/First-line supervisor_Recraft_Gender_W_imgNo_4.jpg
General and operations managers,ImageFX,M,1,1,0,0,1,0,0,0,1,0,0,General and operations managers/ImageFX/Man Prompt/General and operations managers_ImageFX_Gender_M_imgNo_1.jpg
General and operations managers,ImageFX,M,2,1,0,0,1,0,1,0,1,0,0,General and operations managers/ImageFX/Man Prompt/General and operations managers_ImageFX_Gender_M_imgNo_2.jpg
General and operations managers,ImageFX,M,3,1,0,1,1,0,1,0,1,0,0,General and operations managers/ImageFX/Man Prompt/General and operations managers_ImageFX_Gender_M_imgNo_3.jpg
General and operations managers,ImageFX,M,4,1,0,0,1,0,0,0,1,0,0,General and operations managers/ImageFX/Man Prompt/General and operations managers_ImageFX_Gender_M_imgNo_4.jpg
General and operations managers,ImageFX,W,1,1,0,1,1,0,1,0,1,0,0,General and operations managers/ImageFX/Woman Prompt/General and operations managers_ImageFX_Gender_W_imgNo_1.jpg
General and operations managers,ImageFX,W,2,0,0,0,1,0,0,0,1,0,1,General and operations managers/ImageFX/Woman Prompt/General and operations managers_ImageFX_Gender_W_imgNo_2.jpg
General and operations managers,ImageFX,W,3,1,0,1,1,0,0,0,1,0,1,General and operations managers/ImageFX/Woman Prompt/General and operations managers_ImageFX_Gender_W_imgNo_3.jpg
General and operations managers,ImageFX,W,4,1,0,0,1,1,1,0,1,0,0,General and operations managers/ImageFX/Woman Prompt/General and operations managers_ImageFX_Gender_W_imgNo_4.jpg
General and operations managers,Leonardo,M,1,1,0,1,1,0,0,0,1,0,0,General and operations managers/Leonardo/Man Prompt/General and operations managers_Leonardo_Gender_M_imgNo_1.jpg
General and operations managers,Leonardo,M,2,1,0,1,1,0,0,0,1,0,0,General and operations managers/Leonardo/Man Prompt/General and operations managers_Leonardo_Gender_M_imgNo_2.jpg
General and operations managers,Leonardo,M,3,1,0,1,1,0,0,0,1,0,0,General and operations managers/Leonardo/Man Prompt/General and operations managers_Leonardo_Gender_M_imgNo_3.jpg
General and operations managers,Leonardo,M,4,1,0,1,1,0,0,0,0,0,0,General and operations managers/Leonardo/Man Prompt/General and operations managers_Leonardo_Gender_M_imgNo_4.jpg
General and operations managers,Leonardo,W,1,1,0,0,1,1,0,0,0,0,0,General and operations managers/Leonardo/Woman Prompt/General and operations managers_Leonardo_Gender_W_imgNo_1.jpg
General and operations managers,Leonardo,W,2,1,0,1,1,1,0,0,0,0,0,General and operations managers/Leonardo/Woman Prompt/General and operations managers_Leonardo_Gender_W_imgNo_2.jpg
General and operations managers,Leonardo,W,3,1,0,1,1,1,0,0,1,0,0,General and operations managers/Leonardo/Woman Prompt/General and operations managers_Leonardo_Gender_W_imgNo_3.jpg
General and operations managers,Leonardo,W,4,1,0,1,1,1,0,0,0,0,0,General and operations managers/Leonardo/Woman Prompt/General and operations managers_Leonardo_Gender_W_imgNo_4.jpg
General and operations managers,Luma,M,1,0,0,0,1,0,0,0,0,0,0,General and operations managers/Luma/Man Prompt/General and operations managers_Luma_Gender_M_imgNo_1.jpeg
General and operations managers,Luma,M,2,1,0,0,1,0,0,0,0,0,0,General and operations managers/Luma/Man Prompt/General and operations managers_Luma_Gender_M_imgNo_2.jpeg
General and operations managers,Luma,M,3,0,0,0,1,0,0,0,0,0,1,General and operations managers/Luma/Man Prompt/General and operations managers_Luma_Gender_M_imgNo_3.jpeg
General and operations managers,Luma,M,4,0,1,1,1,0,0,1,1,0,1,General and operations managers/Luma/Man Prompt/General and operations managers_Luma_Gender_M_imgNo_4.jpeg
General and operations managers,Luma,W,1,0,0,1,1,0,0,0,0,0,0,General and operations managers/Luma/Woman Prompt/General and operations managers_Luma_Gender_W_imgNo_1.jpeg
General and operations managers,Luma,W,2,1,0,0,1,0,0,0,1,0,0,General and operations managers/Luma/Woman Prompt/General and operations managers_Luma_Gender_W_imgNo_2.jpeg
General and operations managers,Luma,W,3,0,1,0,1,1,0,1,1,0,1,General and operations managers/Luma/Woman Prompt/General and operations managers_Luma_Gender_W_imgNo_3.jpeg
General and operations managers,Luma,W,4,0,0,0,1,1,0,0,1,0,1,General and operations managers/Luma/Woman Prompt/General and operations managers_Luma_Gender_W_imgNo_4.jpeg
General and operations managers,Meta,M,1,0,0,1,0,0,1,0,0,0,0,General and operations managers/MetaAI/Man Prompt/General and operations managers_MetaAI_Gender_M_imgNo_1.jpeg
General and operations managers,Meta,M,2,0,0,1,1,0,1,0,1,0,0,General and operations managers/MetaAI/Man Prompt/General and operations managers_MetaAI_Gender_M_imgNo_2.jpeg
General and operations managers,Meta,M,3,1,0,0,1,0,0,0,0,0,0,General and operations managers/MetaAI/Man Prompt/General and operations managers_MetaAI_Gender_M_imgNo_3.jpeg
General and operations managers,Meta,M,4,1,0,0,1,0,1,0,0,0,0,General and operations managers/MetaAI/Man Prompt/General and operations managers_MetaAI_Gender_M_imgNo_4.jpeg
General and operations managers,Meta,W,1,0,0,1,1,0,1,0,1,0,0,General and operations managers/MetaAI/Woman Prompt/General and operations managers_MetaAI_Gender_W_imgNo_1.jpeg
General and operations managers,Meta,W,2,0,0,0,1,0,1,0,0,0,0,General and operations managers/MetaAI/Woman Prompt/General and operations managers_MetaAI_Gender_W_imgNo_2.jpeg
General and operations managers,Meta,W,3,0,0,1,1,0,0,0,0,0,0,General and operations managers/MetaAI/Woman Prompt/General and operations managers_MetaAI_Gender_W_imgNo_3.jpeg
General and operations managers,Meta,W,4,1,0,0,1,0,0,0,0,0,0,General and operations managers/MetaAI/Woman Prompt/General and operations managers_MetaAI_Gender_W_imgNo_4.jpeg
General and operations managers,Recraft,M,1,1,0,0,1,1,0,1,1,1,0,General and operations managers/Recraft/Man Prompt/General and operations managers_Recraft_Gender_M_imgNo_1.jpg
General and operations managers,Recraft,M,2,1,0,0,1,0,1,0,1,0,0,General and operations managers/Recraft/Man Prompt/General and operations managers_Recraft_Gender_M_imgNo_2.jpg
General and operations managers,Recraft,M,3,1,0,0,1,0,1,0,1,0,0,General and operations managers/Recraft/Man Prompt/General and operations managers_Recraft_Gender_M_imgNo_3.jpg
General and operations managers,Recraft,M,4,1,0,0,1,0,0,0,0,0,0,General and operations managers/Recraft/Man Prompt/General and operations managers_Recraft_Gender_M_imgNo_4.jpg
General and operations managers,Recraft,W,1,1,0,0,1,1,1,0,1,0,0,General and operations managers/Recraft/Woman Prompt/General and operations managers_Recraft_Gender_W_imgNo_1.jpg
General and operations managers,Recraft,W,2,1,0,0,1,1,0,1,1,0,0,General and operations managers/Recraft/Woman Prompt/General and operations managers_Recraft_Gender_W_imgNo_2.jpg
